gene/TE	/sonas-hs/mhammell/hpc/home/tam/workdir/ALS/regina_samples/BAM/Co-8_S2.bam
"CTXN1"	824
"CTXN2"	104
"CTXN3"	113
"CTXND1"	447
"CTXND2"	0
"CUBN"	189
"CUEDC1"	520
"CUEDC2"	662
"CUL1"	1757
"CUL2"	978
"CUL3"	2133
"CUL4A"	1039
"CUL4B"	1688
"CUL5"	1887
"CUL7"	626
"CUL9"	1572
"CUTA"	909
"CUTALP"	367
"CUTC"	178
"CUX1"	2066
"CUX2"	1322
"CUZD1"	14
"CWC15"	595
"CWC22"	775
"CWC25"	377
"CWC27"	637
"CWF19L1"	400
"CWF19L2"	769
"CWH43"	5
"CX3CL1"	1701
"CX3CR1"	504
"CXADR"	1244
"CXADRP2"	0
"CXADRP3"	1
"CXCL1"	38
"CXCL10"	51
"CXCL11"	10
"CXCL12"	112
"CXCL13"	18
"CXCL14"	1033
"CXCL16"	244
"CXCL17"	0
"CXCL2"	34
"CXCL3"	5
"CXCL5"	29
"CXCL6"	4
"CXCL8"	114
"CXCL9"	9
"CXCR1"	8
"CXCR2"	20
"CXCR2P1"	1
"CXCR3"	1
"CXCR4"	96
"CXCR5"	10
"CXCR6"	1
"CXXC1"	452
"CXXC1P1"	0
"CXXC4"	635
"CXXC4-AS1"	33
"CXXC5"	1652
"CXXC5-AS1"	6
"CXorf21"	19
"CXorf36"	148
"CXorf38"	255
"CXorf40A"	393
"CXorf40B"	137
"CXorf49"	0
"CXorf49B"	0
"CXorf51A"	0
"CXorf51B"	0
"CXorf56"	408
"CXorf57"	254
"CXorf58"	0
"CXorf65"	0
"CXorf66"	0
"CXorf67"	11
"CYB561"	765
"CYB561A3"	143
"CYB561D1"	317
"CYB561D2"	67
"CYB5A"	168
"CYB5B"	1776
"CYB5D1"	580
"CYB5D2"	443
"CYB5R1"	434
"CYB5R2"	235
"CYB5R3"	1402
"CYB5R4"	423
"CYB5RL"	98
"CYBA"	252
"CYBB"	665
"CYBRD1"	948
"CYC1"	986
"CYCS"	3717
"CYCSP52"	0
"CYFIP1"	1626
"CYFIP2"	10940
"CYGB"	237
"CYHR1"	449
"CYLC1"	0
"CYLC2"	0
"CYLD"	3638
"CYMP"	8
"CYMP-AS1"	4
"CYP11A1"	14
"CYP11B1"	0
"CYP11B2"	0
"CYP17A1"	1
"CYP19A1"	10
"CYP1A1"	6
"CYP1A2"	1
"CYP1B1"	416
"CYP1B1-AS1"	45
"CYP20A1"	360
"CYP21A1P"	11
"CYP21A2"	22
"CYP24A1"	17
"CYP26A1"	37
"CYP26B1"	526
"CYP26C1"	4
"CYP27A1"	348
"CYP27B1"	14
"CYP27C1"	9
"CYP2A13"	0
"CYP2A6"	1
"CYP2A7"	0
"CYP2B6"	2
"CYP2B7P"	32
"CYP2C18"	27
"CYP2C19"	21
"CYP2C8"	46
"CYP2C9"	3
"CYP2D6"	13
"CYP2D7"	103
"CYP2E1"	188
"CYP2F1"	0
"CYP2G1P"	64
"CYP2J2"	332
"CYP2R1"	111
"CYP2S1"	32
"CYP2T1P"	46
"CYP2U1"	379
"CYP2W1"	2
"CYP39A1"	31
"CYP3A4"	2
"CYP3A43"	7
"CYP3A5"	10
"CYP3A7"	0
"CYP3A7-CYP3A51P"	0
"CYP46A1"	875
"CYP4A11"	3
"CYP4A22"	5
"CYP4B1"	2
"CYP4F11"	185
"CYP4F12"	2
"CYP4F2"	0
"CYP4F22"	1
"CYP4F24P"	26
"CYP4F29P"	20
"CYP4F3"	24
"CYP4F30P"	0
"CYP4F35P"	60
"CYP4F62P"	1
"CYP4F8"	0
"CYP4V2"	503
"CYP4X1"	449
"CYP4Z1"	58
"CYP4Z2P"	3
"CYP51A1"	2425
"CYP51A1-AS1"	26
"CYP7A1"	5
"CYP7B1"	724
"CYP8B1"	1
"CYR61"	759
"CYS1"	101
"CYSLTR1"	11
"CYSLTR2"	54
"CYSRT1"	5
"CYSTM1"	493
"CYTH1"	1534
"CYTH2"	824
"CYTH3"	979
"CYTH4"	269
"CYTIP"	80
"CYTL1"	14
"CYTOR"	140
"CYYR1"	54
"CYYR1-AS1"	122
"CZ1P-ASNS"	736
"D21S2088E"	0
"D2HGDH"	159
"DAAM1"	1667
"DAAM2"	3608
"DAB1"	498
"DAB1-AS1"	1
"DAB2"	501
"DAB2IP"	2129
"DACH1"	179
"DACH2"	230
"DACT1"	560
"DACT2"	15
"DACT3"	1031
"DACT3-AS1"	14
"DAD1"	622
"DAG1"	1272
"DAGLA"	1331
"DAGLB"	676
"DALRD3"	199
"DANCR"	233
"DAND5"	4
"DANT1"	0
"DANT2"	336
"DAO"	2
"DAOA"	0
"DAOA-AS1"	0
"DAP"	446
"DAP3"	682
"DAPK1"	2270
"DAPK1-IT1"	33
"DAPK2"	138
"DAPK3"	638
"DAPL1"	6
"DAPP1"	47
"DARS"	806
"DARS-AS1"	8
"DARS2"	188
"DAW1"	41
"DAXX"	494
"DAZ1"	0
"DAZ2"	0
"DAZ3"	0
"DAZ4"	0
"DAZAP1"	679
"DAZAP2"	1990
"DAZL"	23
"DBET"	2
"DBF4"	193
"DBF4B"	166
"DBH"	40
"DBH-AS1"	29
"DBI"	1293
"DBIL5P"	95
"DBIL5P2"	10
"DBN1"	1808
"DBNDD1"	790
"DBNDD2"	969
"DBNL"	1309
"DBP"	563
"DBR1"	177
"DBT"	985
"DBX1"	0
"DBX2"	65
"DCAF1"	805
"DCAF10"	984
"DCAF11"	1774
"DCAF12"	457
"DCAF12L1"	1
"DCAF12L2"	63
"DCAF13"	282
"DCAF13P3"	46
"DCAF15"	238
"DCAF16"	1127
"DCAF17"	529
"DCAF4"	231
"DCAF4L1"	87
"DCAF4L2"	18
"DCAF5"	2027
"DCAF6"	3459
"DCAF7"	1878
"DCAF8"	2549
"DCAF8L1"	0
"DCAF8L2"	0
"DCAKD"	583
"DCANP1"	0
"DCBLD1"	115
"DCBLD2"	644
"DCC"	845
"DCD"	0
"DCDC1"	77
"DCDC2"	100
"DCDC2B"	1
"DCDC2C"	5
"DCHS1"	953
"DCHS2"	667
"DCK"	537
"DCLK1"	9988
"DCLK2"	2793
"DCLK3"	169
"DCLRE1A"	489
"DCLRE1B"	169
"DCLRE1C"	254
"DCLRE1CP1"	1
"DCN"	740
"DCP1A"	1008
"DCP1B"	255
"DCP2"	1821
"DCPS"	259
"DCST1"	10
"DCST1-AS1"	18
"DCST2"	11
"DCSTAMP"	40
"DCT"	90
"DCTD"	489
"DCTN1"	10579
"DCTN1-AS1"	106
"DCTN2"	2291
"DCTN3"	491
"DCTN4"	2212
"DCTN5"	3393
"DCTN6"	1149
"DCTPP1"	157
"DCUN1D1"	1348
"DCUN1D2"	475
"DCUN1D3"	1012
"DCUN1D4"	1733
"DCUN1D5"	2285
"DCX"	593
"DCXR"	489
"DDA1"	800
"DDAH1"	5233
"DDAH2"	316
"DDB1"	4707
"DDB2"	119
"DDC"	7
"DDC-AS1"	0
"DDHD1"	2658
"DDHD2"	2617
"DDI1"	0
"DDI2"	474
"DDIAS"	16
"DDIT3"	845
"DDIT4"	791
"DDIT4L"	119
"DDN"	4743
"DDN-AS1"	46
"DDO"	46
"DDOST"	964
"DDR1"	2763
"DDR2"	1347
"DDRGK1"	1237
"DDT"	230
"DDTL"	2
"DDX1"	1802
"DDX10"	861
"DDX11"	117
"DDX11-AS1"	26
"DDX11L1"	0
"DDX11L10"	0
"DDX11L16"	0
"DDX11L2"	12
"DDX11L5"	0
"DDX11L9"	0
"DDX12P"	26
"DDX17"	8925
"DDX18"	921
"DDX19A"	839
"DDX19B"	264
"DDX20"	482
"DDX21"	1688
"DDX23"	1346
"DDX24"	6937
"DDX25"	521
"DDX27"	855
"DDX28"	111
"DDX31"	229
"DDX39A"	188
"DDX39B"	682
"DDX39B-AS1"	5
"DDX3X"	4877
"DDX3Y"	2132
"DDX4"	6
"DDX41"	1042
"DDX42"	2886
"DDX43"	11
"DDX46"	1302
"DDX47"	503
"DDX49"	382
"DDX5"	9468
"DDX50"	638
"DDX51"	551
"DDX52"	578
"DDX53"	0
"DDX54"	665
"DDX55"	335
"DDX56"	656
"DDX58"	565
"DDX59"	317
"DDX6"	8356
"DDX60"	248
"DDX60L"	262
"DEAF1"	1562
"DEC1"	11
"DECR1"	420
"DECR2"	101
"DEDD"	437
"DEDD2"	723
"DEF6"	152
"DEF8"	1379
"DEFA1"	1
"DEFA10P"	0
"DEFA11P"	0
"DEFA1B"	1
"DEFA3"	0
"DEFA4"	0
"DEFA5"	0
"DEFA6"	0
"DEFA8P"	0
"DEFA9P"	0
"DEFB1"	0
"DEFB103A"	0
"DEFB103B"	0
"DEFB104A"	0
"DEFB104B"	0
"DEFB105A"	0
"DEFB105B"	0
"DEFB106A"	0
"DEFB106B"	0
"DEFB107A"	0
"DEFB107B"	0
"DEFB108B"	0
"DEFB109A"	0
"DEFB109B"	0
"DEFB110"	0
"DEFB112"	0
"DEFB113"	0
"DEFB114"	0
"DEFB115"	2
"DEFB116"	0
"DEFB118"	0
"DEFB119"	0
"DEFB121"	0
"DEFB122"	0
"DEFB123"	0
"DEFB124"	0
"DEFB125"	1
"DEFB126"	0
"DEFB127"	0
"DEFB128"	0
"DEFB129"	0
"DEFB130A"	0
"DEFB130B"	0
"DEFB131A"	0
"DEFB131B"	0
"DEFB132"	0
"DEFB133"	0
"DEFB134"	4
"DEFB135"	1
"DEFB136"	2
"DEFB4A"	0
"DEFB4B"	0
"DEFT1P"	0
"DEFT1P2"	0
"DEGS1"	876
"DEGS2"	37
"DEK"	1254
"DENND1A"	1289
"DENND1B"	587
"DENND1C"	42
"DENND2A"	649
"DENND2C"	68
"DENND2D"	61
"DENND3"	1480
"DENND4A"	3314
"DENND4B"	1528
"DENND4C"	1730
"DENND5A"	4361
"DENND5B"	3187
"DENND5B-AS1"	2
"DENND6A"	528
"DENND6A-DT"	5
"DENND6B"	623
"DENR"	939
"DEPDC1"	66
"DEPDC1-AS1"	0
"DEPDC1B"	42
"DEPDC4"	39
"DEPDC5"	657
"DEPDC7"	31
"DEPP1"	1600
"DEPTOR"	418
"DERA"	156
"DERL1"	763
"DERL2"	416
"DERL3"	25
"DES"	1577
"DESI1"	1496
"DESI2"	384
"DET1"	171
"DEUP1"	2
"DEXI"	359
"DFFA"	425
"DFFB"	109
"DGAT1"	308
"DGAT2"	222
"DGAT2L6"	1
"DGCR10"	66
"DGCR11"	52
"DGCR2"	2435
"DGCR5"	1415
"DGCR6"	250
"DGCR6L"	364
"DGCR8"	654
"DGCR9"	346
"DGKA"	490
"DGKB"	4554
"DGKD"	771
"DGKE"	1785
"DGKG"	1612
"DGKH"	2589
"DGKI"	2779
"DGKK"	4
"DGKQ"	490
"DGKZ"	6430
"DGLUCY"	987
"DGUOK"	375
"DGUOK-AS1"	4
"DHCR24"	4127
"DHCR7"	761
"DHDDS"	653
"DHDH"	93
"DHFR"	324
"DHFR2"	264
"DHFRP3"	0
"DHH"	85
"DHODH"	97
"DHPS"	640
"DHRS1"	88
"DHRS11"	144
"DHRS12"	74
"DHRS13"	113
"DHRS2"	17
"DHRS3"	291
"DHRS4"	88
"DHRS4-AS1"	234
"DHRS4L1"	5
"DHRS4L2"	57
"DHRS7"	526
"DHRS7B"	239
"DHRS7C"	1
"DHRS9"	48
"DHRSX"	87
"DHTKD1"	607
"DHX15"	1737
"DHX16"	498
"DHX29"	1155
"DHX30"	2020
"DHX32"	324
"DHX33"	641
"DHX34"	491
"DHX35"	292
"DHX36"	1298
"DHX37"	462
"DHX38"	1209
"DHX40"	618
"DHX57"	772
"DHX58"	243
"DHX8"	1115
"DHX9"	3119
"DIABLO"	680
"DIAPH1"	1255
"DIAPH2"	741
"DIAPH2-AS1"	0
"DIAPH3"	22
"DIAPH3-AS1"	0
"DIAPH3-AS2"	0
"DICER1"	5190
"DICER1-AS1"	43
"DIDO1"	2084
"DIEXF"	859
"DIGIT"	0
"DIMT1"	280
"DINOL"	4
"DIO1"	2
"DIO2"	1675
"DIO2-AS1"	0
"DIO3"	9
"DIO3OS"	2
"DIP2A"	1353
"DIP2A-IT1"	6
"DIP2B"	4704
"DIP2C"	2784
"DIRAS1"	1951
"DIRAS2"	6640
"DIRAS3"	161
"DIRC1"	1
"DIRC2"	422
"DIRC3"	127
"DIRC3-AS1"	21
"DIS3"	1363
"DIS3L"	776
"DIS3L2"	606
"DISC1"	283
"DISC1-IT1"	14
"DISC1FP1"	9
"DISC2"	0
"DISP1"	176
"DISP2"	930
"DISP3"	461
"DIXDC1"	2542
"DKC1"	485
"DKFZP434A062"	38
"DKFZP434H168"	28
"DKFZP434K028"	3
"DKFZP586I1420"	382
"DKFZp434L192"	0
"DKFZp451B082"	84
"DKFZp779M0652"	7
"DKK1"	70
"DKK2"	136
"DKK3"	14226
"DKK4"	2
"DKKL1"	0
"DLAT"	1139
"DLC1"	2492
"DLD"	1408
"DLEC1"	40
"DLEU1"	25
"DLEU1-AS1"	0
"DLEU2"	107
"DLEU2L"	62
"DLEU7"	125
"DLEU7-AS1"	7
"DLG1"	4232
"DLG1-AS1"	2
"DLG2"	8487
"DLG3"	2490
"DLG3-AS1"	1
"DLG4"	5912
"DLG5"	1341
"DLG5-AS1"	39
"DLGAP1"	8319
"DLGAP1-AS1"	115
"DLGAP1-AS2"	42
"DLGAP1-AS3"	22
"DLGAP1-AS4"	204
"DLGAP1-AS5"	9
"DLGAP2"	2094
"DLGAP2-AS1"	0
"DLGAP3"	1954
"DLGAP4"	2334
"DLGAP4-AS1"	3
"DLGAP5"	1
"DLK1"	3
"DLK2"	84
"DLL1"	159
"DLL3"	74
"DLL4"	172
"DLST"	772
"DLSTP1"	2
"DLX1"	145
"DLX2"	46
"DLX2-AS1"	3
"DLX3"	4
"DLX4"	2
"DLX5"	31
"DLX6"	27
"DLX6-AS1"	175
"DM1-AS"	1
"DMAC1"	501
"DMAC2"	378
"DMAP1"	396
"DMBT1"	69
"DMBT1P1"	30
"DMBX1"	1
"DMC1"	32
"DMD"	5509
"DMGDH"	90
"DMKN"	67
"DMP1"	1
"DMPK"	496
"DMRT1"	0
"DMRT2"	47
"DMRT3"	36
"DMRTA1"	35
"DMRTA2"	11
"DMRTB1"	0
"DMRTC1"	34
"DMRTC1B"	34
"DMRTC2"	0
"DMTF1"	1993
"DMTN"	4668
"DMWD"	1115
"DMXL1"	4235
"DMXL2"	6610
"DNA2"	203
"DNAAF1"	138
"DNAAF2"	153
"DNAAF3"	4
"DNAAF4"	65
"DNAAF4-CCPG1"	1048
"DNAAF5"	240
"DNAH1"	1247
"DNAH10"	184
"DNAH11"	114
"DNAH12"	58
"DNAH14"	314
"DNAH17"	172
"DNAH17-AS1"	17
"DNAH2"	304
"DNAH3"	39
"DNAH5"	274
"DNAH6"	901
"DNAH7"	939
"DNAH8"	45
"DNAH9"	274
"DNAI1"	45
"DNAI2"	4
"DNAJA1"	8645
"DNAJA1P5"	1
"DNAJA2"	1927
"DNAJA3"	917
"DNAJA4"	11048
"DNAJB1"	26614
"DNAJB11"	605
"DNAJB12"	722
"DNAJB13"	7
"DNAJB14"	3625
"DNAJB2"	3726
"DNAJB3"	0
"DNAJB4"	2882
"DNAJB5"	745
"DNAJB5-AS1"	15
"DNAJB6"	3032
"DNAJB7"	0
"DNAJB8"	0
"DNAJB8-AS1"	3
"DNAJB9"	677
"DNAJC1"	395
"DNAJC10"	1894
"DNAJC11"	1129
"DNAJC12"	548
"DNAJC13"	1703
"DNAJC14"	742
"DNAJC15"	420
"DNAJC16"	1087
"DNAJC17"	187
"DNAJC18"	1515
"DNAJC19"	335
"DNAJC2"	467
"DNAJC21"	1081
"DNAJC22"	55
"DNAJC24"	423
"DNAJC25"	244
"DNAJC25-GNG10"	421
"DNAJC27"	861
"DNAJC27-AS1"	119
"DNAJC28"	112
"DNAJC3"	1264
"DNAJC3-AS1"	132
"DNAJC30"	254
"DNAJC4"	178
"DNAJC5"	5083
"DNAJC5B"	10
"DNAJC5G"	121
"DNAJC6"	12552
"DNAJC7"	1855
"DNAJC8"	1648
"DNAJC9"	374
"DNAJC9-AS1"	26
"DNAL1"	1290
"DNAL4"	391
"DNALI1"	223
"DNASE1"	106
"DNASE1L1"	257
"DNASE1L2"	37
"DNASE1L3"	2
"DNASE2"	220
"DNASE2B"	6
"DND1"	30
"DNER"	2029
"DNHD1"	2062
"DNLZ"	75
"DNM1"	14844
"DNM1L"	4179
"DNM1P35"	20
"DNM1P41"	49
"DNM1P46"	21
"DNM1P50"	5
"DNM2"	1335
"DNM3"	7477
"DNM3-IT1"	36
"DNM3OS"	10
"DNMBP"	546
"DNMBP-AS1"	4
"DNMT1"	1193
"DNMT3A"	828
"DNMT3B"	70
"DNMT3L"	0
"DNPEP"	355
"DNPH1"	185
"DNTT"	0
"DNTTIP1"	245
"DNTTIP2"	1271
"DOC2A"	1617
"DOC2B"	247
"DOC2GP"	2
"DOCK1"	2104
"DOCK10"	2669
"DOCK11"	486
"DOCK2"	362
"DOCK3"	7149
"DOCK4"	5235
"DOCK4-AS1"	2
"DOCK5"	2380
"DOCK6"	222
"DOCK7"	1605
"DOCK8"	462
"DOCK9"	5219
"DOCK9-AS1"	0
"DOCK9-AS2"	44
"DOHH"	264
"DOK1"	69
"DOK2"	12
"DOK3"	129
"DOK4"	376
"DOK5"	494
"DOK6"	3142
"DOK7"	13
"DOLK"	155
"DOLPP1"	268
"DONSON"	232
"DOPEY1"	3032
"DOPEY2"	987
"DOT1L"	647
"DPAGT1"	219
"DPCD"	274
"DPCR1"	7
"DPEP1"	7
"DPEP2"	6
"DPEP3"	0
"DPF1"	637
"DPF2"	763
"DPF3"	373
"DPH1"	615
"DPH2"	271
"DPH3"	577
"DPH3P1"	2
"DPH5"	140
"DPH6"	128
"DPH6-AS1"	24
"DPH7"	380
"DPM1"	443
"DPM2"	346
"DPM3"	92
"DPP10"	2500
"DPP10-AS1"	111
"DPP10-AS3"	0
"DPP3"	222
"DPP4"	72
"DPP6"	4958
"DPP7"	1144
"DPP8"	2550
"DPP9"	527
"DPP9-AS1"	2
"DPPA2"	0
"DPPA2P3"	1
"DPPA3"	0
"DPPA4"	1
"DPPA5"	0
"DPRX"	0
"DPRXP4"	8
"DPT"	11
"DPY19L1"	1838
"DPY19L1P1"	157
"DPY19L1P2"	36
"DPY19L2"	294
"DPY19L2P1"	303
"DPY19L2P2"	469
"DPY19L2P3"	22
"DPY19L2P4"	92
"DPY19L3"	1266
"DPY19L4"	571
"DPY30"	282
"DPYD"	837
"DPYD-AS1"	0
"DPYD-AS2"	0
"DPYS"	27
"DPYSL2"	33935
"DPYSL3"	3144
"DPYSL4"	732
"DPYSL5"	1082
"DQX1"	5
"DR1"	1022
"DRAIC"	61
"DRAM1"	88
"DRAM2"	299
"DRAP1"	860
"DRAXIN"	23
"DRC1"	82
"DRC3"	32
"DRC7"	9
"DRD1"	510
"DRD2"	47
"DRD3"	2
"DRD4"	18
"DRD5"	99
"DRD5P2"	11
"DRG1"	593
"DRG2"	309
"DRGX"	13
"DRICH1"	26
"DROSHA"	1538
"DRP2"	1581
"DSC1"	68
"DSC2"	292
"DSC3"	3
"DSCAM"	1560
"DSCAM-AS1"	1
"DSCAM-IT1"	73
"DSCAML1"	968
"DSCAS"	8
"DSCC1"	26
"DSCR10"	0
"DSCR3"	577
"DSCR4"	0
"DSCR8"	0
"DSCR9"	37
"DSE"	815
"DSEL"	1595
"DSG1"	16
"DSG1-AS1"	0
"DSG2"	19
"DSG2-AS1"	0
"DSG3"	7
"DSG4"	1
"DSN1"	149
"DSP"	316
"DSPP"	3
"DST"	43015
"DSTN"	3172
"DSTNP2"	110
"DSTYK"	2056
"DTD1"	599
"DTD2"	326
"DTHD1"	13
"DTL"	20
"DTNA"	7061
"DTNB"	1245
"DTNBP1"	407
"DTWD1"	397
"DTWD2"	247
"DTX1"	526
"DTX2"	178
"DTX2P1-UPK3BP1-PMS2P11"	84
"DTX3"	1381
"DTX3L"	525
"DTX4"	1196
"DTYMK"	108
"DUBR"	602
"DUOX1"	25
"DUOX2"	21
"DUOXA1"	29
"DUOXA2"	0
"DUPD1"	2
"DUS1L"	416
"DUS2"	137
"DUS3L"	174
"DUS4L"	110
"DUSP1"	1653
"DUSP10"	372
"DUSP11"	294
"DUSP12"	196
"DUSP13"	2
"DUSP14"	425
"DUSP15"	69
"DUSP16"	1251
"DUSP18"	173
"DUSP19"	401
"DUSP2"	748
"DUSP21"	0
"DUSP22"	745
"DUSP23"	120
"DUSP26"	1016
"DUSP27"	86
"DUSP28"	54
"DUSP3"	3976
"DUSP4"	359
"DUSP5"	482
"DUSP5P1"	21
"DUSP6"	1310
"DUSP7"	646
"DUSP8"	1364
"DUSP9"	62
"DUT"	378
"DUX4"	0
"DUXA"	1
"DUXAP10"	1
"DUXAP8"	19
"DUXB"	0
"DVL1"	1557
"DVL2"	411
"DVL3"	1299
"DWORF"	1
"DXO"	273
"DYDC1"	1
"DYDC2"	30
"DYM"	1365
"DYNAP"	0
"DYNC1H1"	37855
"DYNC1I1"	3296
"DYNC1I2"	2384
"DYNC1LI1"	1276
"DYNC1LI2"	5709
"DYNC2H1"	2112
"DYNC2LI1"	451
"DYNLL1"	3254
"DYNLL2"	2006
"DYNLRB1"	1884
"DYNLRB2"	7
"DYNLT1"	174
"DYNLT3"	1325
"DYRK1A"	3504
"DYRK1B"	375
"DYRK2"	1029
"DYRK3"	377
"DYRK4"	216
"DYSF"	725
"DYTN"	2
"DZANK1"	194
"DZIP1"	2063
"DZIP1L"	114
"DZIP3"	2924
"E2F1"	128
"E2F2"	2
"E2F3"	563
"E2F4"	652
"E2F5"	55
"E2F6"	221
"E2F7"	40
"E2F8"	1
"E4F1"	478
"EAF1"	1428
"EAF2"	90
"EAPP"	613
"EARS2"	1012
"EBAG9"	422
"EBF1"	110
"EBF2"	11
"EBF3"	5
"EBF4"	105
"EBI3"	60
"EBLN1"	2
"EBLN2"	62
"EBLN3P"	1215
"EBNA1BP2"	926
"EBP"	202
"EBPL"	101
"ECD"	842
"ECE1"	1382
"ECE2"	125
"ECEL1"	18
"ECEL1P2"	0
"ECH1"	554
"ECHDC1"	487
"ECHDC2"	172
"ECHDC3"	29
"ECHS1"	802
"ECI1"	149
"ECI2"	251
"ECM1"	281
"ECM2"	85
"ECRP"	0
"ECSCR"	38
"ECSIT"	378
"ECT2"	276
"ECT2L"	16
"EDA"	57
"EDA2R"	48
"EDAR"	3
"EDARADD"	13
"EDC3"	370
"EDC4"	1454
"EDDM13"	1
"EDDM3A"	0
"EDDM3B"	0
"EDEM1"	718
"EDEM2"	96
"EDEM3"	1940
"EDF1"	2058
"EDIL3"	5539
"EDN1"	100
"EDN2"	4
"EDN3"	24
"EDNRA"	117
"EDNRB"	1538
"EDNRB-AS1"	11
"EDRF1"	686
"EDRF1-AS1"	2
"EEA1"	2577
"EED"	266
"EEF1A1"	27063
"EEF1A2"	6673
"EEF1AKMT1"	97
"EEF1AKMT2"	445
"EEF1AKMT3"	49
"EEF1AKMT4"	5
"EEF1AKMT4-ECE2"	122
"EEF1B2"	1395
"EEF1D"	1397
"EEF1DP3"	40
"EEF1E1"	169
"EEF1E1-BLOC1S5"	132
"EEF1G"	4408
"EEF2"	19473
"EEF2K"	604
"EEF2KMT"	74
"EEFSEC"	163
"EEPD1"	343
"EFCAB1"	18
"EFCAB10"	26
"EFCAB11"	134
"EFCAB12"	41
"EFCAB13"	96
"EFCAB14"	2400
"EFCAB14-AS1"	1
"EFCAB2"	151
"EFCAB3"	4
"EFCAB5"	82
"EFCAB6"	426
"EFCAB6-AS1"	17
"EFCAB7"	473
"EFCAB8"	18
"EFCAB9"	0
"EFCC1"	39
"EFEMP1"	1950
"EFEMP2"	221
"EFHB"	63
"EFHC1"	389
"EFHC2"	135
"EFHD1"	1058
"EFHD2"	1889
"EFL1"	494
"EFL1P1"	46
"EFNA1"	290
"EFNA2"	23
"EFNA3"	345
"EFNA4"	12
"EFNA5"	655
"EFNB1"	229
"EFNB2"	1331
"EFNB3"	910
"EFR3A"	5056
"EFR3B"	3774
"EFS"	397
"EFTUD2"	1325
"EGF"	145
"EGFEM1P"	103
"EGFL6"	14
"EGFL7"	749
"EGFL8"	48
"EGFLAM"	37
"EGFLAM-AS2"	0
"EGFLAM-AS4"	1
"EGFR"	779
"EGFR-AS1"	9
"EGLN1"	1716
"EGLN2"	533
"EGLN3"	368
"EGOT"	6
"EGR1"	3706
"EGR2"	755
"EGR3"	1670
"EGR4"	607
"EHBP1"	2698
"EHBP1L1"	541
"EHD1"	435
"EHD2"	270
"EHD3"	3858
"EHD4"	306
"EHD4-AS1"	3
"EHF"	59
"EHHADH"	109
"EHHADH-AS1"	0
"EHMT1"	935
"EHMT2"	1544
"EI24"	1098
"EID1"	4243
"EID2"	228
"EID2B"	172
"EID3"	89
"EIF1"	3440
"EIF1AD"	481
"EIF1AX"	2345
"EIF1AX-AS1"	0
"EIF1AY"	212
"EIF1B"	684
"EIF1B-AS1"	15
"EIF2A"	1154
"EIF2AK1"	1714
"EIF2AK2"	2251
"EIF2AK3"	924
"EIF2AK4"	1202
"EIF2B1"	515
"EIF2B2"	515
"EIF2B3"	325
"EIF2B4"	392
"EIF2B5"	724
"EIF2D"	244
"EIF2S1"	1545
"EIF2S2"	1642
"EIF2S3"	1618
"EIF2S3L"	2
"EIF3A"	3960
"EIF3B"	1409
"EIF3C"	1681
"EIF3CL"	1681
"EIF3D"	1118
"EIF3E"	1544
"EIF3F"	933
"EIF3G"	955
"EIF3H"	1199
"EIF3I"	1111
"EIF3IP1"	1
"EIF3J"	979
"EIF3J-AS1"	224
"EIF3K"	1069
"EIF3L"	2100
"EIF3M"	1240
"EIF4A1"	1464
"EIF4A2"	11349
"EIF4A3"	501
"EIF4B"	7195
"EIF4E"	2484
"EIF4E1B"	108
"EIF4E2"	1066
"EIF4E3"	1719
"EIF4EBP1"	83
"EIF4EBP2"	2326
"EIF4EBP3"	15
"EIF4ENIF1"	870
"EIF4G1"	5110
"EIF4G2"	9564
"EIF4G3"	5743
"EIF4H"	4192
"EIF5"	6783
"EIF5A"	1329
"EIF5A2"	469
"EIF5AL1"	1
"EIF5B"	1251
"EIF6"	432
"EIPR1"	589
"ELAC1"	104
"ELAC2"	864
"ELANE"	7
"ELAVL1"	1278
"ELAVL2"	2206
"ELAVL3"	2504
"ELAVL4"	3005
"ELDR"	0
"ELF1"	399
"ELF2"	852
"ELF3"	10
"ELF3-AS1"	1
"ELF4"	62
"ELF5"	2
"ELFN1"	158
"ELFN1-AS1"	0
"ELFN2"	2153
"ELK1"	1398
"ELK2AP"	1
"ELK3"	185
"ELK4"	1115
"ELL"	390
"ELL2"	3858
"ELL3"	49
"ELMO1"	2949
"ELMO1-AS1"	0
"ELMO2"	1853
"ELMO3"	17
"ELMOD1"	1990
"ELMOD2"	362
"ELMOD3"	263
"ELMSAN1"	2871
"ELN"	120
"ELOA"	1275
"ELOA-AS1"	26
"ELOA2"	3
"ELOA3"	0
"ELOA3B"	1
"ELOA3C"	2
"ELOA3D"	3
"ELOB"	983
"ELOC"	670
"ELOF1"	397
"ELOVL1"	570
"ELOVL2"	391
"ELOVL2-AS1"	32
"ELOVL3"	7
"ELOVL4"	642
"ELOVL5"	2845
"ELOVL6"	597
"ELOVL7"	674
"ELP1"	2113
"ELP2"	1438
"ELP3"	951
"ELP4"	352
"ELP5"	372
"ELP6"	201
"ELSPBP1"	0
"EMB"	206
"EMBP1"	56
"EMC1"	1916
"EMC10"	919
"EMC2"	914
"EMC3"	776
"EMC3-AS1"	105
"EMC4"	844
"EMC6"	125
"EMC7"	558
"EMC8"	224
"EMC9"	118
"EMCN"	95
"EMD"	414
"EME1"	16
"EME2"	99
"EMG1"	189
"EMID1"	210
