gene/TE	/sonas-hs/mhammell/hpc/home/tam/workdir/ALS/regina_samples/BAM/Co-20_S5.bam
"FAM180B"	3
"FAM181A"	34
"FAM181A-AS1"	12
"FAM181B"	458
"FAM182A"	37
"FAM182B"	247
"FAM183A"	2
"FAM183BP"	1
"FAM184A"	1351
"FAM184B"	154
"FAM185A"	369
"FAM185BP"	161
"FAM186A"	0
"FAM186B"	2
"FAM187A"	69
"FAM187B"	1
"FAM189A1"	1010
"FAM189A2"	332
"FAM189B"	381
"FAM192A"	2617
"FAM193A"	1260
"FAM193B"	1030
"FAM196A"	142
"FAM196B"	298
"FAM197Y2"	0
"FAM197Y3"	0
"FAM197Y4"	0
"FAM197Y5"	0
"FAM197Y6"	0
"FAM197Y7"	0
"FAM197Y8"	0
"FAM197Y9"	0
"FAM198A"	255
"FAM198B"	1613
"FAM198B-AS1"	158
"FAM199X"	3409
"FAM19A1"	432
"FAM19A2"	1394
"FAM19A3"	1
"FAM19A4"	54
"FAM19A5"	1490
"FAM200A"	153
"FAM200B"	1126
"FAM201A"	81
"FAM201B"	44
"FAM204A"	757
"FAM205A"	0
"FAM205BP"	0
"FAM205C"	1
"FAM206A"	358
"FAM207A"	220
"FAM208A"	3192
"FAM208B"	2213
"FAM209A"	4
"FAM209B"	6
"FAM20A"	58
"FAM20B"	4002
"FAM20C"	596
"FAM210A"	281
"FAM210B"	612
"FAM212A"	48
"FAM212B"	1747
"FAM212B-AS1"	96
"FAM213A"	2879
"FAM213B"	1110
"FAM214A"	881
"FAM214B"	720
"FAM215A"	2
"FAM216A"	415
"FAM216B"	7
"FAM217A"	5
"FAM217B"	2507
"FAM218A"	85
"FAM219A"	2861
"FAM219B"	1698
"FAM21EP"	48
"FAM220A"	610
"FAM221A"	155
"FAM221B"	1
"FAM222A"	402
"FAM222A-AS1"	5
"FAM222B"	487
"FAM223A"	2
"FAM223B"	2
"FAM224A"	0
"FAM224B"	0
"FAM225A"	20
"FAM225B"	23
"FAM226A"	49
"FAM226B"	49
"FAM227A"	195
"FAM227B"	71
"FAM228A"	171
"FAM228B"	531
"FAM229A"	16
"FAM229B"	471
"FAM230A"	5
"FAM230B"	0
"FAM230C"	0
"FAM231A"	0
"FAM231AP"	0
"FAM231BP"	6
"FAM231C"	0
"FAM231D"	2
"FAM234A"	470
"FAM234B"	3068
"FAM236A"	0
"FAM236B"	0
"FAM236C"	0
"FAM236D"	0
"FAM237A"	14
"FAM238A"	0
"FAM238B"	27
"FAM238C"	378
"FAM239A"	4
"FAM239B"	78
"FAM240A"	2
"FAM241A"	155
"FAM241B"	228
"FAM24A"	0
"FAM24B"	25
"FAM24B-CUZD1"	23
"FAM25A"	1
"FAM25BP"	0
"FAM25C"	0
"FAM25E"	0
"FAM25G"	0
"FAM27B"	40
"FAM27C"	0
"FAM27E2"	4
"FAM27E3"	64
"FAM27E5"	0
"FAM30A"	1
"FAM30C"	4
"FAM32A"	1127
"FAM35A"	268
"FAM35BP"	3
"FAM35DP"	3
"FAM3A"	577
"FAM3B"	1
"FAM3C"	3266
"FAM3D"	0
"FAM3D-AS1"	3
"FAM41AY1"	0
"FAM41AY2"	0
"FAM41C"	52
"FAM43A"	102
"FAM43B"	263
"FAM45A"	220
"FAM45BP"	201
"FAM46A"	65
"FAM46B"	20
"FAM46C"	71
"FAM46D"	0
"FAM47A"	0
"FAM47B"	2
"FAM47C"	0
"FAM47E"	162
"FAM47E-STBD1"	211
"FAM49A"	4932
"FAM49B"	2558
"FAM50A"	803
"FAM50B"	419
"FAM53A"	23
"FAM53B"	1803
"FAM53B-AS1"	2
"FAM53C"	1511
"FAM57A"	99
"FAM57B"	353
"FAM66A"	117
"FAM66B"	481
"FAM66C"	556
"FAM66D"	80
"FAM66E"	0
"FAM69A"	1057
"FAM69B"	680
"FAM69C"	202
"FAM71A"	1
"FAM71B"	0
"FAM71C"	0
"FAM71D"	9
"FAM71E1"	91
"FAM71E2"	3
"FAM71F1"	23
"FAM71F2"	287
"FAM72A"	2
"FAM72B"	3
"FAM72C"	14
"FAM72D"	11
"FAM74A1"	0
"FAM74A3"	0
"FAM74A4"	0
"FAM74A6"	0
"FAM74A7"	0
"FAM76A"	346
"FAM76B"	375
"FAM78A"	285
"FAM78B"	572
"FAM81A"	1551
"FAM81B"	6
"FAM83A"	1
"FAM83A-AS1"	1
"FAM83B"	1
"FAM83C"	0
"FAM83C-AS1"	1
"FAM83D"	50
"FAM83E"	3
"FAM83F"	2
"FAM83G"	17
"FAM83H"	137
"FAM83H-AS1"	15
"FAM84A"	2288
"FAM84B"	256
"FAM85A"	303
"FAM85B"	2
"FAM86B1"	3
"FAM86B2"	5
"FAM86B3P"	24
"FAM86C1"	35
"FAM86C2P"	25
"FAM86DP"	146
"FAM86EP"	49
"FAM86FP"	6
"FAM86HP"	59
"FAM86JP"	9
"FAM87A"	23
"FAM87B"	3
"FAM89A"	92
"FAM89B"	694
"FAM8A1"	1938
"FAM90A1"	18
"FAM90A10P"	0
"FAM90A25P"	0
"FAM90A27P"	0
"FAM90A2P"	1
"FAM90A7P"	0
"FAM91A1"	1064
"FAM92A"	452
"FAM92A1P2"	0
"FAM92B"	3
"FAM95A"	7
"FAM95B1"	0
"FAM95C"	182
"FAM96A"	190
"FAM96B"	398
"FAM98A"	1198
"FAM98B"	843
"FAM98C"	229
"FAM99A"	0
"FAM99B"	0
"FAM9A"	0
"FAM9B"	0
"FAM9C"	0
"FAN1"	1240
"FANCA"	170
"FANCB"	128
"FANCC"	54
"FANCD2"	103
"FANCD2OS"	0
"FANCE"	47
"FANCF"	137
"FANCG"	174
"FANCI"	207
"FANCL"	351
"FANCM"	349
"FANK1"	81
"FANK1-AS1"	0
"FAP"	68
"FAR1"	1962
"FAR2"	789
"FAR2P1"	27
"FAR2P2"	392
"FARP1"	1727
"FARP2"	696
"FARS2"	378
"FARSA"	1863
"FARSA-AS1"	0
"FARSB"	1222
"FAS"	176
"FAS-AS1"	0
"FASLG"	0
"FASN"	6908
"FASTK"	643
"FASTKD1"	761
"FASTKD2"	1427
"FASTKD3"	234
"FASTKD5"	323
"FAT1"	4599
"FAT2"	2
"FAT3"	11939
"FAT4"	782
"FATE1"	2
"FAU"	1556
"FAXC"	3001
"FAXDC2"	1071
"FBF1"	561
"FBL"	363
"FBLIM1"	58
"FBLL1"	407
"FBLN1"	283
"FBLN2"	255
"FBLN5"	197
"FBLN7"	217
"FBN1"	1324
"FBN2"	53
"FBN3"	52
"FBP1"	26
"FBP2"	0
"FBRS"	671
"FBRSL1"	668
"FBXL12"	139
"FBXL13"	84
"FBXL14"	442
"FBXL15"	476
"FBXL16"	8248
"FBXL17"	2002
"FBXL18"	1598
"FBXL19"	1398
"FBXL19-AS1"	33
"FBXL2"	1312
"FBXL20"	2653
"FBXL21"	5
"FBXL22"	11
"FBXL3"	1731
"FBXL4"	796
"FBXL5"	2599
"FBXL6"	81
"FBXL7"	334
"FBXL8"	40
"FBXO10"	761
"FBXO11"	3573
"FBXO15"	50
"FBXO16"	214
"FBXO17"	208
"FBXO18"	1004
"FBXO2"	2218
"FBXO21"	3129
"FBXO22"	464
"FBXO22-AS1"	1
"FBXO24"	11
"FBXO25"	601
"FBXO27"	431
"FBXO28"	1111
"FBXO3"	1079
"FBXO3-AS1"	0
"FBXO30"	580
"FBXO31"	1922
"FBXO32"	1682
"FBXO33"	728
"FBXO34"	2070
"FBXO36"	213
"FBXO38"	1196
"FBXO39"	2
"FBXO4"	106
"FBXO40"	161
"FBXO41"	4629
"FBXO42"	911
"FBXO43"	0
"FBXO44"	2418
"FBXO45"	1290
"FBXO46"	252
"FBXO47"	1
"FBXO48"	68
"FBXO5"	75
"FBXO6"	135
"FBXO7"	1492
"FBXO8"	251
"FBXO9"	1298
"FBXW10"	12
"FBXW11"	3443
"FBXW12"	36
"FBXW2"	2364
"FBXW4"	813
"FBXW4P1"	47
"FBXW5"	1956
"FBXW7"	8701
"FBXW7-AS1"	0
"FBXW8"	287
"FBXW9"	113
"FCAMR"	1
"FCAR"	19
"FCER1A"	1
"FCER1G"	115
"FCER2"	1
"FCF1"	308
"FCF1P2"	47
"FCGBP"	156
"FCGR1A"	178
"FCGR1B"	59
"FCGR1CP"	47
"FCGR2A"	310
"FCGR2B"	2
"FCGR2C"	15
"FCGR3A"	577
"FCGR3B"	19
"FCGRT"	215
"FCHO1"	928
"FCHO2"	826
"FCHSD1"	406
"FCHSD2"	1101
"FCMR"	2
"FCN1"	13
"FCN2"	12
"FCN3"	1
"FCRL1"	0
"FCRL2"	0
"FCRL3"	1
"FCRL4"	0
"FCRL5"	0
"FCRL6"	1
"FCRLA"	2
"FCRLB"	49
"FDCSP"	0
"FDFT1"	2065
"FDPS"	1119
"FDPSP2"	0
"FDX1"	222
"FDX1L"	631
"FDXACB1"	42
"FDXR"	127
"FECH"	859
"FEM1A"	1351
"FEM1B"	5627
"FEM1C"	2025
"FEN1"	340
"FENDRR"	44
"FER"	2486
"FER1L4"	114
"FER1L5"	67
"FER1L6"	15
"FER1L6-AS1"	5
"FER1L6-AS2"	32
"FERD3L"	5
"FERMT1"	77
"FERMT2"	1503
"FERMT3"	134
"FES"	132
"FETUB"	4
"FEV"	5
"FEZ1"	5052
"FEZ2"	1512
"FEZF1"	5
"FEZF1-AS1"	18
"FEZF2"	329
"FFAR1"	1
"FFAR2"	1
"FFAR3"	0
"FFAR4"	45
"FGA"	0
"FGB"	0
"FGD1"	369
"FGD2"	130
"FGD3"	60
"FGD4"	1428
"FGD5"	266
"FGD5-AS1"	2671
"FGD5P1"	52
"FGD6"	1242
"FGF1"	2485
"FGF10"	19
"FGF10-AS1"	2
"FGF11"	171
"FGF12"	5621
"FGF12-AS1"	0
"FGF12-AS2"	4
"FGF13"	1905
"FGF13-AS1"	3
"FGF14"	1935
"FGF14-AS1"	0
"FGF14-AS2"	35
"FGF14-IT1"	382
"FGF16"	1
"FGF17"	177
"FGF18"	19
"FGF19"	0
"FGF2"	1548
"FGF20"	3
"FGF21"	0
"FGF22"	17
"FGF23"	1
"FGF3"	0
"FGF4"	0
"FGF5"	115
"FGF6"	0
"FGF7"	7
"FGF7P3"	673
"FGF7P6"	206
"FGF8"	4
"FGF9"	366
"FGFBP1"	1
"FGFBP2"	0
"FGFBP3"	54
"FGFR1"	1076
"FGFR1OP"	642
"FGFR1OP2"	1463
"FGFR2"	2437
"FGFR3"	2580
"FGFR4"	11
"FGFRL1"	624
"FGG"	0
"FGGY"	411
"FGL1"	6
"FGL2"	127
"FGR"	108
"FH"	666
"FHAD1"	96
"FHDC1"	119
"FHIT"	208
"FHL1"	2568
"FHL2"	251
"FHL3"	78
"FHL5"	85
"FHOD1"	119
"FHOD3"	1565
"FIBCD1"	65
"FIBIN"	254
"FIBP"	1051
"FICD"	123
"FIG4"	937
"FIGLA"	4
"FIGN"	695
"FIGNL1"	617
"FIGNL2"	69
"FILIP1"	514
"FILIP1L"	658
"FILNC1"	0
"FIP1L1"	1913
"FIRRE"	47
"FIS1"	1463
"FITM1"	6
"FITM2"	532
"FIZ1"	183
"FJX1"	175
"FKBP10"	310
"FKBP11"	431
"FKBP14"	301
"FKBP15"	1040
"FKBP1A"	2002
"FKBP1A-SDCBP2"	239
"FKBP1AP1"	0
"FKBP1B"	370
"FKBP2"	1150
"FKBP3"	1194
"FKBP4"	2148
"FKBP5"	2678
"FKBP6"	0
"FKBP7"	28
"FKBP8"	8317
"FKBP9"	889
"FKBP9P1"	17
"FKBPL"	108
"FKRP"	468
"FKSG29"	19
"FKTN"	890
"FLAD1"	282
"FLCN"	1070
"FLG"	0
"FLG-AS1"	72
"FLG2"	0
"FLI1"	195
"FLICR"	0
"FLII"	1295
"FLJ12825"	14
"FLJ13224"	0
"FLJ16779"	122
"FLJ20021"	158
"FLJ21408"	6
"FLJ22447"	4
"FLJ23867"	220
"FLJ25758"	0
"FLJ30679"	0
"FLJ30901"	8
"FLJ31104"	15
"FLJ31356"	3
"FLJ32255"	19
"FLJ33534"	86
"FLJ34503"	8
"FLJ36000"	32
"FLJ37035"	81
"FLJ37201"	54
"FLJ37453"	134
"FLJ38576"	20
"FLJ39095"	48
"FLJ40194"	1
"FLJ40288"	0
"FLJ42102"	2
"FLJ42351"	26
"FLJ42393"	29
"FLJ42627"	479
"FLJ42969"	5
"FLJ43315"	0
"FLJ44635"	18
"FLJ45513"	115
"FLJ46284"	1
"FLJ46875"	164
"FLJ46906"	41
"FLNA"	2108
"FLNB"	2085
"FLNB-AS1"	0
"FLNC"	578
"FLNC-AS1"	0
"FLOT1"	4076
"FLOT2"	2059
"FLRT1"	518
"FLRT2"	3664
"FLRT3"	802
"FLT1"	2405
"FLT3"	104
"FLT3LG"	23
"FLT4"	44
"FLVCR1"	483
"FLVCR1-AS1"	10
"FLVCR2"	59
"FLYWCH1"	1218
"FLYWCH2"	305
"FMC1"	47
"FMN1"	5014
"FMN2"	4508
"FMNL1"	618
"FMNL2"	5372
"FMNL3"	1302
"FMO1"	0
"FMO2"	16
"FMO3"	6
"FMO4"	19
"FMO5"	78
"FMO6P"	0
"FMO9P"	1
"FMOD"	48
"FMR1"	2096
"FMR1-AS1"	10
"FMR1NB"	1
"FN1"	2805
"FN3K"	720
"FN3KRP"	837
"FNBP1"	1870
"FNBP1L"	1307
"FNBP4"	1723
"FNDC1"	4
"FNDC10"	313
"FNDC11"	0
"FNDC3A"	2194
"FNDC3B"	1020
"FNDC4"	1040
"FNDC5"	511
"FNDC7"	8
"FNDC8"	3
"FNDC9"	239
"FNIP1"	2197
"FNIP2"	2651
"FNTA"	581
"FNTB"	233
"FOCAD"	2788
"FOCAD-AS1"	0
"FOLH1"	402
"FOLH1B"	1
"FOLR1"	3
"FOLR2"	30
"FOLR3"	0
"FOPNL"	677
"FOS"	590
"FOSB"	141
"FOSL1"	38
"FOSL2"	1791
"FOXA1"	0
"FOXA2"	0
"FOXA3"	1
"FOXB1"	0
"FOXB2"	0
"FOXC1"	101
"FOXC2"	1
"FOXC2-AS1"	0
"FOXCUT"	0
"FOXD1"	3
"FOXD2"	4
"FOXD2-AS1"	0
"FOXD3"	0
"FOXD3-AS1"	0
"FOXD4"	9
"FOXD4L1"	0
"FOXD4L3"	0
"FOXD4L4"	0
"FOXD4L5"	40
"FOXD4L6"	29
"FOXE1"	1
"FOXE3"	5
"FOXF1"	37
"FOXF2"	40
"FOXG1"	1059
"FOXG1-AS1"	60
"FOXH1"	3
"FOXI1"	0
"FOXI2"	0
"FOXI3"	3
"FOXJ1"	7
"FOXJ2"	752
"FOXJ3"	2364
"FOXK1"	3421
"FOXK2"	2302
"FOXL1"	3
"FOXL2"	16
"FOXL2NB"	13
"FOXM1"	10
"FOXN1"	0
"FOXN2"	615
"FOXN3"	1959
"FOXN3-AS1"	8
"FOXN3-AS2"	0
"FOXN4"	0
"FOXO1"	893
"FOXO3"	3584
"FOXO3B"	179
"FOXO4"	710
"FOXO6"	51
"FOXP1"	2416
"FOXP1-AS1"	1
"FOXP2"	597
"FOXP3"	5
"FOXP4"	435
"FOXP4-AS1"	1
"FOXQ1"	28
"FOXR1"	4
"FOXR2"	0
"FOXRED1"	703
"FOXRED2"	1837
"FOXS1"	7
"FPGS"	291
"FPGT"	201
"FPGT-TNNI3K"	151
"FPR1"	255
"FPR2"	32
"FPR3"	5
"FRA10AC1"	584
"FRAS1"	2017
"FRAT1"	96
"FRAT2"	199
"FREM1"	336
"FREM2"	560
"FREM2-AS1"	0
"FREM3"	457
"FRG1"	454
"FRG1-DT"	68
"FRG1BP"	633
"FRG1CP"	0
"FRG1DP"	110
"FRG1EP"	0
"FRG1HP"	141
"FRG1JP"	124
"FRG2"	0
"FRG2B"	0
"FRG2C"	0
"FRG2DP"	0
"FRG2EP"	0
"FRG2KP"	0
"FRGCA"	0
"FRK"	40
"FRMD1"	0
"FRMD3"	396
"FRMD4A"	1996
"FRMD4B"	582
"FRMD5"	974
"FRMD6"	324
"FRMD6-AS1"	36
"FRMD6-AS2"	1
"FRMD7"	0
"FRMD8"	348
"FRMD8P1"	0
"FRMPD1"	151
"FRMPD2"	217
"FRMPD2B"	84
"FRMPD3"	381
"FRMPD3-AS1"	0
"FRMPD4"	4556
"FRRS1"	5
"FRRS1L"	5938
"FRS2"	1480
"FRS3"	608
"FRY"	6187
"FRY-AS1"	51
"FRYL"	4782
"FRZB"	76
"FSBP"	173
"FSCB"	2
"FSCN1"	2443
"FSCN2"	31
"FSCN3"	3
"FSD1"	782
"FSD1L"	1313
"FSD2"	2
"FSHB"	0
"FSHR"	24
"FSIP1"	190
"FSIP2"	159
"FSIP2-AS1"	25
"FST"	3
"FSTL1"	680
"FSTL3"	180
"FSTL4"	1427
"FSTL5"	722
"FTCD"	45
"FTCD-AS1"	1
"FTCDNL1"	106
"FTH1"	21425
"FTH1P18"	0
"FTH1P3"	24
"FTHL17"	0
"FTL"	12242
"FTLP10"	0
"FTMT"	0
"FTO"	4983
"FTO-IT1"	33
"FTSJ1"	465
"FTSJ3"	597
"FTX"	431
"FUBP1"	2550
"FUBP3"	998
"FUCA1"	227
"FUCA2"	209
"FUK"	328
"FUNDC1"	320
"FUNDC2"	834
"FUNDC2P2"	3
"FUOM"	33
"FURIN"	1047
"FUS"	1110
"FUT1"	241
"FUT10"	327
"FUT11"	299
"FUT2"	4
"FUT3"	13
"FUT4"	123
"FUT5"	11
"FUT6"	1
"FUT7"	0
"FUT8"	1605
"FUT8-AS1"	41
"FUT9"	7842
"FUZ"	263
"FXN"	251
"FXR1"	2699
"FXR2"	1979
"FXYD1"	664
"FXYD2"	16
"FXYD3"	17
"FXYD4"	5
"FXYD5"	70
"FXYD6"	5457
"FXYD6-FXYD2"	722
"FXYD7"	936
"FYB1"	297
"FYB2"	14
"FYCO1"	765
"FYN"	2700
"FYTTD1"	1311
"FZD1"	154
"FZD10"	2
"FZD10-AS1"	6
"FZD2"	64
"FZD3"	5039
"FZD4"	1127
"FZD5"	214
"FZD6"	193
"FZD7"	44
"FZD8"	64
"FZD9"	51
"FZR1"	974
"G0S2"	10
"G2E3"	632
"G2E3-AS1"	0
"G3BP1"	1275
"G3BP2"	9294
"G6PC"	1
"G6PC2"	2
"G6PC3"	337
"G6PD"	737
"GAA"	845
"GAB1"	2286
"GAB2"	2291
"GAB3"	82
"GAB4"	1
"GABARAP"	1936
"GABARAPL1"	7561
"GABARAPL2"	1671
"GABARAPL3"	0
"GABBR1"	12404
"GABBR2"	10791
"GABPA"	567
"GABPB1"	209
"GABPB1-AS1"	557
"GABPB1-IT1"	456
"GABPB2"	430
"GABRA1"	6574
"GABRA2"	3968
"GABRA3"	1204
"GABRA4"	4758
"GABRA5"	2951
"GABRA6"	32
"GABRB1"	1830
"GABRB2"	10354
"GABRB3"	6036
"GABRD"	987
"GABRE"	116
"GABRG1"	2218
"GABRG2"	4349
"GABRG3"	341
"GABRG3-AS1"	0
"GABRP"	0
"GABRQ"	68
"GABRR1"	3
"GABRR2"	9
"GABRR3"	0
"GACAT1"	0
"GACAT2"	9
"GACAT3"	2
"GAD1"	3338
"GAD2"	1101
"GADD45A"	469
"GADD45B"	1119
"GADD45G"	73
"GADD45GIP1"	683
"GADL1"	1
"GAGE1"	0
"GAGE10"	2
"GAGE12B"	0
"GAGE12C"	0
"GAGE12D"	0
"GAGE12E"	0
"GAGE12F"	0
"GAGE12G"	0
"GAGE12H"	0
"GAGE12I"	0
"GAGE12J"	0
"GAGE13"	0
"GAGE2A"	0
"GAGE2B"	0
"GAGE2C"	0
"GAGE2D"	0
"GAGE2E"	0
"GAGE4"	0
"GAGE5"	0
"GAGE6"	0
"GAGE7"	0
"GAGE8"	0
"GAK"	1860
"GAL"	0
"GAL3ST1"	137
"GAL3ST2"	15
"GAL3ST3"	257
"GAL3ST4"	59
"GALC"	1018
"GALE"	221
"GALK1"	143
"GALK2"	691
"GALM"	56
"GALNS"	208
"GALNT1"	834
"GALNT10"	516
"GALNT11"	1974
"GALNT12"	74
"GALNT13"	1101
"GALNT14"	259
"GALNT15"	1123
"GALNT16"	1027
"GALNT17"	4366
"GALNT18"	799
"GALNT2"	1175
"GALNT3"	52
"GALNT4"	92
"GALNT5"	5
"GALNT6"	228
"GALNT7"	401
"GALNT8"	19
"GALNT9"	1110
"GALNTL5"	17
"GALNTL6"	141
"GALP"	1
"GALR1"	41
"GALR2"	2
"GALR3"	7
"GALT"	386
"GAMT"	357
"GAN"	1481
"GANAB"	2327
"GANC"	535
"GAP43"	7986
"GAPDH"	33905
"GAPDHS"	1
"GAPLINC"	0
"GAPT"	2
"GAPVD1"	2724
"GAR1"	61
"GAREM1"	1067
"GAREM2"	465
"GARNL3"	1797
"GARS"	2834
"GART"	825
"GAS1"	67
"GAS1RR"	38
"GAS2"	143
"GAS2L1"	811
"GAS2L1P2"	22
"GAS2L2"	47
"GAS2L3"	58
"GAS5"	353
"GAS5-AS1"	10
"GAS6"	873
"GAS6-AS1"	4
"GAS6-AS2"	66
"GAS7"	21097
"GAS8"	884
"GAS8-AS1"	0
"GASAL1"	8
"GAST"	0
"GATA1"	0
"GATA2"	29
"GATA2-AS1"	27
"GATA3"	0
"GATA3-AS1"	0
"GATA4"	0
"GATA5"	0
"GATA6"	1
"GATA6-AS1"	0
"GATAD1"	1010
"GATAD2A"	809
"GATAD2B"	2824
"GATB"	921
"GATC"	967
"GATD1"	1135
"GATM"	2511
"GATS"	3217
"GBA"	676
"GBA2"	2556
"GBA3"	0
"GBAP1"	256
"GBAT2"	4
"GBE1"	249
"GBF1"	3713
"GBGT1"	120
"GBP1"	109
"GBP1P1"	0
"GBP2"	74
"GBP3"	38
"GBP4"	56
"GBP5"	11
"GBP6"	3
"GBP7"	0
"GBX1"	0
"GBX2"	4
"GC"	0
"GCA"	547
"GCAT"	309
"GCC1"	393
"GCC2"	4901
"GCC2-AS1"	3
"GCDH"	263
"GCFC2"	296
"GCG"	0
"GCGR"	0
"GCH1"	34
"GCHFR"	75
"GCK"	81
"GCKR"	36
"GCLC"	1167
"GCLM"	526
"GCM1"	0
"GCM2"	0
"GCN1"	2074
"GCNA"	177
"GCNT1"	221
"GCNT2"	78
"GCNT3"	2
"GCNT4"	529
"GCNT7"	0
"GCOM1"	505
"GCSAM"	2
"GCSAML"	6
"GCSAML-AS1"	0
"GCSH"	522
"GCSHP3"	426
"GDA"	6465
"GDAP1"	3301
"GDAP1L1"	852
"GDAP2"	1682
"GDE1"	1959
"GDF1"	632
"GDF10"	151
"GDF11"	617
"GDF15"	7
"GDF2"	1
"GDF3"	0
"GDF5"	16
"GDF5OS"	0
"GDF6"	9
"GDF7"	273
"GDF9"	35
"GDI1"	14315
"GDI2"	2658
"GDNF"	21
"GDNF-AS1"	28
"GDPD1"	494
"GDPD2"	72
"GDPD3"	29
"GDPD4"	4
"GDPD5"	323
"GDPGP1"	77
"GEM"	175
"GEMIN2"	148
"GEMIN4"	245
"GEMIN5"	737
"GEMIN6"	108
"GEMIN7"	68
"GEMIN7-AS1"	10
"GEMIN8"	251
"GEMIN8P4"	27
"GEN1"	212
"GET4"	839
"GFAP"	45230
"GFER"	270
"GFI1"	4
"GFI1B"	4
"GFM1"	1463
"GFM2"	971
"GFOD1"	2762
"GFOD2"	932
"GFPT1"	2136
"GFPT2"	498
"GFRA1"	889
"GFRA2"	1022
"GFRA3"	0
"GFRA4"	6
"GFRAL"	1
"GFY"	5
"GGA1"	776
"GGA2"	1303
"GGA3"	1326
"GGACT"	47
"GGCT"	438
"GGCX"	600
"GGH"	109
"GGN"	30
"GGNBP1"	3
"GGNBP2"	1758
"GGPS1"	570
"GGT1"	113
"GGT2"	3
"GGT3P"	3
"GGT5"	154
"GGT6"	0
"GGT7"	1379
"GGT8P"	13
"GGTA1P"	124
"GGTLC1"	0
"GGTLC2"	3
"GGTLC3"	0
"GH1"	0
"GH2"	0
"GHDC"	294
"GHET1"	18
"GHITM"	5731
"GHR"	211
"GHRH"	3
"GHRHR"	0
"GHRL"	4
"GHRLOS"	43
"GHSR"	0
"GID4"	465
"GID8"	1249
"GIF"	0
"GIGYF1"	1815
"GIGYF2"	3325
"GIMAP1"	40
"GIMAP1-GIMAP5"	96
"GIMAP2"	9
"GIMAP4"	145
"GIMAP5"	92
"GIMAP6"	117
"GIMAP7"	39
"GIMAP8"	78
"GIMD1"	0
"GIN1"	243
"GINM1"	540
"GINS1"	98
"GINS2"	24
"GINS3"	62
"GINS4"	26
"GIP"	0
"GIPC1"	1391
"GIPC2"	23
"GIPC3"	16
"GIPR"	43
"GIT1"	4937
"GIT2"	1675
"GJA1"	4804
"GJA10"	0
"GJA3"	4
"GJA4"	42
"GJA5"	84
"GJA8"	0
"GJA9"	5
"GJA9-MYCBP"	18
"GJB1"	146
"GJB2"	7
"GJB3"	3
"GJB4"	6
"GJB5"	33
"GJB6"	913
"GJB7"	0
"GJC1"	231
"GJC2"	167
"GJC3"	6
"GJD2"	27
"GJD3"	12
"GJD4"	4
"GJE1"	0
"GK"	450
"GK2"	1
"GK3P"	0
"GK5"	927
"GKAP1"	274
"GKN1"	0
"GKN2"	0
"GLA"	85
"GLB1"	610
"GLB1L"	81
"GLB1L2"	74
"GLB1L3"	214
"GLCCI1"	891
"GLCE"	1086
"GLDC"	388
"GLDN"	1456
"GLE1"	554
"GLG1"	5700
"GLI1"	14
"GLI2"	125
"GLI3"	306
"GLI4"	233
"GLIDR"	89
"GLIPR1"	296
"GLIPR1L1"	0
"GLIPR1L2"	22
"GLIPR2"	218
"GLIS1"	176
"GLIS2"	127
"GLIS2-AS1"	2
"GLIS3"	512
"GLIS3-AS1"	0
"GLMN"	281
"GLMP"	173
"GLO1"	1954
"GLOD4"	815
"GLOD5"	0
"GLP1R"	38
"GLP2R"	219
"GLRA1"	10
"GLRA2"	279
"GLRA3"	616
"GLRA4"	30
"GLRB"	1718
"GLRX"	284
"GLRX2"	199
"GLRX3"	475
"GLRX5"	467
"GLS"	9722
"GLS2"	1054
"GLT1D1"	944
"GLT6D1"	2
"GLT8D1"	500
"GLT8D2"	121
"GLTP"	631
"GLTPD2"	5
"GLUD1"	6579
"GLUD1P2"	29
"GLUD1P3"	54
"GLUD2"	99
"GLUL"	41470
"GLYAT"	7
"GLYATL1"	3
"GLYATL1B"	0
"GLYATL2"	10
"GLYATL3"	0
"GLYCAM1"	0
"GLYCTK"	92
"GLYCTK-AS1"	4
"GLYR1"	3064
"GM2A"	1031
"GMCL1"	587
"GMCL1P1"	0
"GMCL2"	0
"GMDS"	193
"GMDS-AS1"	104
"GMEB1"	265
"GMEB2"	393
"GMFB"	3545
"GMFG"	32
"GMIP"	146
"GML"	3
"GMNC"	5
"GMNN"	127
"GMPPA"	227
"GMPPB"	209
"GMPR"	67
"GMPR2"	846
"GMPS"	1238
"GNA11"	1669
"GNA12"	1195
"GNA13"	1314
"GNA14"	255
"GNA14-AS1"	0
"GNA15"	91
"GNAI1"	1801
"GNAI2"	2408
"GNAI3"	744
"GNAL"	2316
"GNAO1"	9362
"GNAQ"	7908
"GNAS"	17854
"GNAS-AS1"	2
"GNAT1"	1
"GNAT2"	4
"GNAT3"	1
"GNAZ"	2939
"GNB1"	12922
"GNB1L"	85
"GNB2"	1233
"GNB3"	135
"GNB4"	927
"GNB5"	2105
"GNE"	823
"GNG10"	287
"GNG11"	65
"GNG12"	462
"GNG12-AS1"	5
"GNG13"	20
"GNG14"	0
"GNG2"	3901
"GNG3"	2744
"GNG4"	787
"GNG5"	152
"GNG7"	2579
"GNG8"	4
"GNGT1"	0
"GNGT2"	12
"GNL1"	3571
"GNL2"	508
"GNL3"	860
"GNL3L"	1125
"GNLY"	30
"GNMT"	31
"GNPAT"	655
"GNPDA1"	577
"GNPDA2"	487
"GNPNAT1"	447
"GNPTAB"	2889
